Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Oncogene Induced Senescence R-HSA-2559585,2/33,0.003580659425794237,0.01379310356274259,0,0,24.70843672456576,139.16306236015848,RB1;TP53
CaM Pathway R-HSA-111997,2/33,0.003580659425794237,0.01379310356274259,0,0,24.70843672456576,139.16306236015848,PRKACG;CAMK2G
Signaling By NTRK1 (TRKA) R-HSA-187037,3/114,0.003621210497269949,0.013851763230815816,0,0,10.511393746687864,59.08398627938719,PPP2CB;MAP2K1;RPS6KA1
DNA Methylation R-HSA-5334118,2/34,0.003797893801950445,0.01434454037320183,0,0,23.935096153846157,133.3976779195181,H3C13;H2BC3
Epigenetic Regulation Of Gene Expression R-HSA-212165,3/116,0.0038024832799163897,0.01434454037320183,0,0,10.32431025507548,57.52809878392557,CDK7;H3C13;H2BC3
Ca-dependent Events R-HSA-111996,2/35,0.0040211281759028085,0.015065459672731756,0,0,23.208624708624708,128.02324793427923,PRKACG;CAMK2G
Estrogen-dependent Gene Expression R-HSA-9018519,3/119,0.004084635694037895,0.015096592734045466,0,0,10.05578093306288,55.31205165088091,H3C13;H2BC3;ESR1
Transcriptional Regulation By RUNX2 R-HSA-8878166,3/119,0.004084635694037895,0.015096592734045466,0,0,10.05578093306288,55.31205165088091,RB1;CDK1;ESR1
Activated PKN1 Stimulates Transcription Of Androgen Receptor Regulated KLK2 And KLK3 R-HSA-5625886,2/36,0.004250329791188123,0.015195623501829432,0,0,22.524886877828056,123.00297201006306,H3C13;H2BC3
Activation Of ATR In Response To Replication Stress R-HSA-176187,2/36,0.004250329791188123,0.015195623501829432,0,0,22.524886877828056,123.00297201006306,CDC25C;CDC25A
Platelet Aggregation (Plug Formation) R-HSA-76009,2/36,0.004250329791188123,0.015195623501829432,0,0,22.524886877828056,123.00297201006306,RAP1B;FGA
Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260,2/36,0.004250329791188123,0.015195623501829432,0,0,22.524886877828056,123.00297201006306,ERBB2;ESR1
HSF1-dependent Transactivation R-HSA-3371571,2/36,0.004250329791188123,0.015195623501829432,0,0,22.524886877828056,123.00297201006306,CAMK2G;MTOR
Transmission Across Chemical Synapses R-HSA-112315,4/246,0.004363639306097275,0.015499420132696165,0,0,6.513719008264463,35.39847288154587,PRKACG;CACNA2D1;RPS6KA1;CAMK2G
SIRT1 Negatively Regulates rRNA Expression R-HSA-427359,2/37,0.004485466019866562,0.01582935427656135,0,0,21.88021978021978,118.30444220257536,H3C13;H2BC3
Assembly Of ORC Complex At Origin Of Replication R-HSA-68616,2/38,0.0047265043601269615,0.016573063365316974,0,0,21.271367521367523,113.8990133200568,H3C13;H2BC3
DAG And IP3 Signaling R-HSA-1489509,2/39,0.004973412437192558,0.01732774906461356,0,0,20.695426195426197,109.76127784080532,PRKACG;CAMK2G
Signaling By Nuclear Receptors R-HSA-9006931,4/260,0.005303339592729122,0.01836029593179006,0,0,6.153125,32.23879723485995,H3C13;H2BC3;FOXO3;ESR1
Signaling By NTRKs R-HSA-166520,3/132,0.005453058494504465,0.01863438376263526,0,0,9.036479708162334,47.09432459228409,PPP2CB;MAP2K1;RPS6KA1
MTOR Signaling R-HSA-165159,2/41,0.005484708931963944,0.01863438376263526,0,0,19.63214990138067,102.20087423124885,EIF4E;MTOR
Negative Regulation Of MAPK Pathway R-HSA-5675221,2/41,0.005484708931963944,0.01863438376263526,0,0,19.63214990138067,102.20087423124885,PPP2CB;MAP2K1
PRC2 Methylates Histones And DNA R-HSA-212300,2/42,0.005749033228634364,0.01917512912233535,0,0,19.140384615384612,98.73995330132682,H3C13;H2BC3
Defective Pyroptosis R-HSA-9710421,2/42,0.005749033228634364,0.01917512912233535,0,0,19.140384615384612,98.73995330132682,H3C13;H2BC3
Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion R-HSA-381676,2/42,0.005749033228634364,0.01917512912233535,0,0,19.140384615384612,98.73995330132682,KCNB1;PRKACG
Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,3/136,0.00592302423581456,0.01963572276963978,0,0,8.762936753648829,44.944297382169374,H3C13;PRKACG;TP53
Smooth Muscle Contraction R-HSA-445355,2/43,0.006019099019507137,0.019834019058255447,0,0,18.672607879924957,95.46963998767032,ANXA1;PDE5A
ERCC6 (CSB) And EHMT2 (G9a) Positively Regulate rRNA Expression R-HSA-427389,2/45,0.006576328212641212,0.02154042833721403,0,0,17.802325581395348,89.44384543900023,H3C13;H2BC3
PLC Beta Mediated Events R-HSA-112043,2/47,0.007156144010234874,0.02330006412856236,0,0,17.00940170940171,84.0227702288541,PRKACG;CAMK2G
Metabolism Of Carbohydrates R-HSA-71387,4/285,0.007302425036144574,0.023635659732373263,0,0,5.598576512455516,27.54247030343435,GYS2;PPP2CB;PFKL;PRKACG
Signaling By Rho GTPases R-HSA-194315,6/644,0.0075762914476708515,0.024377831893387977,0,0,3.7829153605015673,18.470959818452947,PPP2CB;H3C13;H2BC3;PDE5A;CDC25C;CENPA
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",6/660,0.00849979417005342,0.02718940006443989,0,0,3.687308868501529,17.580031648115924,PPP2CB;H3C13;H2BC3;PDE5A;CDC25C;CENPA
G-protein Mediated Events R-HSA-112040,2/52,0.008702860592001184,0.027677120603631672,0,0,15.304615384615383,72.6066794687417,PRKACG;CAMK2G
Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279,2/53,0.009028615477782772,0.02838306130084584,0,0,15.003770739064857,70.62809393251956,H2BC3;CENPA
Nuclear Receptor Transcription Pathway R-HSA-383280,2/53,0.009028615477782772,0.02838306130084584,0,0,15.003770739064857,70.62809393251956,NR4A1;ESR1
Intrinsic Pathway For Apoptosis R-HSA-109606,2/55,0.009696291882368669,0.030307838055175205,0,0,14.436139332365748,66.92611152225938,BAD;TP53
Meiotic Recombination R-HSA-912446,2/56,0.010038152704654208,0.031198122326396883,0,0,14.168091168091168,65.19251879575016,H3C13;H2BC3
B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924,2/59,0.011095463990631825,0.03390625029539445,0,0,13.42037786774629,60.40805855278045,H3C13;H2BC3
Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,2/59,0.011095463990631825,0.03390625029539445,0,0,13.42037786774629,60.40805855278045,CDK1;TP53
Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,2/59,0.011095463990631825,0.03390625029539445,0,0,13.42037786774629,60.40805855278045,H3C13;H2BC3
Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,2/60,0.011458377583512931,0.03443809086912953,0,0,13.188328912466844,58.93909228909847,H2BC3;TP53
Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722,2/60,0.011458377583512931,0.03443809086912953,0,0,13.188328912466844,58.93909228909847,H3C13;H2BC3
HDACs Deacetylate Histones R-HSA-3214815,2/60,0.011458377583512931,0.03443809086912953,0,0,13.188328912466844,58.93909228909847,H3C13;H2BC3
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,4/327,0.01168119718899368,0.03478002403842313,0,0,4.860185758513932,21.62673214935208,CHRM1;ANXA1;CHRM4;CHRM5
Regulation Of PTEN Gene Transcription R-HSA-8943724,2/61,0.011826479837562529,0.03478002403842313,0,0,12.964146023468055,57.52728575404862,TP53;MTOR
DNA Double Strand Break Response R-HSA-5693606,2/61,0.011826479837562529,0.03478002403842313,0,0,12.964146023468055,57.52728575404862,H2BC3;TP53
Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,2/61,0.011826479837562529,0.03478002403842313,0,0,12.964146023468055,57.52728575404862,PPP2CB;RPS6KA1
TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,2/62,0.012199741169170162,0.035685873901262453,0,0,12.747435897435896,56.16954361556468,CDK7;TP53
Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,3/182,0.013088782451351883,0.037476506354727546,0,0,6.495892211633256,28.16618679152545,PRKACG;RPS6KA1;CAMK2G
FOXO-mediated Transcription R-HSA-9614085,2/65,0.013350185600004118,0.037476506354727546,0,0,12.138583638583638,52.39285806360887,RBL2;FOXO3
PKA-mediated Phosphorylation Of Key Metabolic Factors R-HSA-163358,1/5,0.013428510503704937,0.037476506354727546,0,0,94.06603773584904,405.4599145949008,PRKACG
Activation Of NOXA And Translocation To Mitochondria R-HSA-111448,1/5,0.013428510503704937,0.037476506354727546,0,0,94.06603773584904,405.4599145949008,TP53
RUNX3 Regulates BCL2L11 (BIM) Transcription R-HSA-8952158,1/5,0.013428510503704937,0.037476506354727546,0,0,94.06603773584904,405.4599145949008,FOXO3
SARS-CoV-1 Genome Replication And Transcription R-HSA-9679514,1/5,0.013428510503704937,0.037476506354727546,0,0,94.06603773584904,405.4599145949008,RB1
SARS-CoV-2 Genome Replication And Transcription R-HSA-9694682,1/5,0.013428510503704937,0.037476506354727546,0,0,94.06603773584904,405.4599145949008,RB1
G2/M DNA Replication Checkpoint R-HSA-69478,1/5,0.013428510503704937,0.037476506354727546,0,0,94.06603773584904,405.4599145949008,CDK1
GRB7 Events In ERBB2 Signaling R-HSA-1306955,1/5,0.013428510503704937,0.037476506354727546,0,0,94.06603773584904,405.4599145949008,ERBB2
RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459,2/66,0.013743789789728369,0.03803174599243688,0,0,11.948317307692308,51.22444610721821,H3C13;H2BC3
Adaptive Immune System R-HSA-1280218,6/733,0.013766518659053937,0.03803174599243688,0,0,3.3045048143053646,14.161507655334743,RAP1B;VASP;FGA;PPP2CB;PRKACG;MTOR
G1/S DNA Damage Checkpoints R-HSA-69615,2/67,0.01414240690271311,0.03887385213961845,0,0,11.763905325443789,50.09750151432616,TP53;CDC25A
Costimulation By CD28 Family R-HSA-388841,2/68,0.014546008060224129,0.03978333204471299,0,0,11.585081585081586,49.00997728474978,PPP2CB;MTOR
Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,2/69,0.01495456448996044,0.04069724764183264,0,0,11.411595866819749,47.959955677421554,CDK1;NEK2
Muscle Contraction R-HSA-397014,3/196,0.015941665935905514,0.04252569940310359,0,0,6.020420603474551,24.91743177263826,ANXA1;PDE5A;CAMK2G
Phosphorylation Of Emi1 R-HSA-176417,1/6,0.016092906355470643,0.04252569940310359,0,0,75.24905660377358,310.73170127161313,CDK1
RUNX1 Regulates Estrogen Receptor Mediated Transcription R-HSA-8931987,1/6,0.016092906355470643,0.04252569940310359,0,0,75.24905660377358,310.73170127161313,ESR1
RUNX1 Regulates Transcription Of Genes Involved In WNT Signaling R-HSA-8939256,1/6,0.016092906355470643,0.04252569940310359,0,0,75.24905660377358,310.73170127161313,ESR1
Classical Antibody-Mediated Complement Activation R-HSA-173623,1/6,0.016092906355470643,0.04252569940310359,0,0,75.24905660377358,310.73170127161313,C1R
Negative Feedback Regulation Of MAPK Pathway R-HSA-5674499,1/6,0.016092906355470643,0.04252569940310359,0,0,75.24905660377358,310.73170127161313,MAP2K1
AURKA Activation By TPX2 R-HSA-8854518,2/72,0.016209679409403953,0.04262833960069213,0,0,10.92087912087912,45.0174660560013,CDK1;NEK2
TCF Dependent Signaling In Response To WNT R-HSA-201681,3/198,0.016375572804880743,0.04285855657545343,0,0,5.9580693815987935,24.49936989066364,PPP2CB;H3C13;H2BC3
APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,2/73,0.016637771492323223,0.04313204268389007,0,0,10.76652221018418,44.10053389696503,CDK1;NEK2
Extra-nuclear Estrogen Signaling R-HSA-9009391,2/73,0.016637771492323223,0.04313204268389007,0,0,10.76652221018418,44.10053389696503,FOXO3;ESR1
Ub-specific Processing Proteases R-HSA-5689880,3/201,0.017038853362367944,0.04383878007526814,0,0,5.8669043374925725,23.89155428844949,H2BC3;TP53;CDC25A
Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,2/74,0.017070676702069677,0.04383878007526814,0,0,10.616452991452991,43.21313700492695,H3C13;H2BC3
Signaling By NOTCH R-HSA-157118,3/203,0.01748933426983529,0.04454454285727641,0,0,5.807647058823529,23.49869276860356,H3C13;H2BC3;TP53
APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,2/75,0.01750836693658945,0.04454454285727641,0,0,10.47049525816649,42.35395328238597,CDK1;NEK2
Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,2/76,0.01795081422272284,0.04524928746465158,0,0,10.328482328482329,41.52173635894564,CDK1;NEK2
Transcriptional Regulation By Small RNAs R-HSA-5578749,2/76,0.01795081422272284,0.04524928746465158,0,0,10.328482328482329,41.52173635894564,H3C13;H2BC3
PP2A-mediated Dephosphorylation Of Key Metabolic Factors R-HSA-163767,1/7,0.018750240650692064,0.04578741801753821,0,0,62.70440251572328,249.34710980306107,PPP2CB
"Activation Of NIMA Kinases NEK9, NEK6, NEK7 R-HSA-2980767",1/7,0.018750240650692064,0.04578741801753821,0,0,62.70440251572328,249.34710980306107,CDK1
CREB Phosphorylation R-HSA-199920,1/7,0.018750240650692064,0.04578741801753821,0,0,62.70440251572328,249.34710980306107,RPS6KA1
RSK Activation R-HSA-444257,1/7,0.018750240650692064,0.04578741801753821,0,0,62.70440251572328,249.34710980306107,RPS6KA1
RUNX3 Regulates CDKN1A Transcription R-HSA-8941855,1/7,0.018750240650692064,0.04578741801753821,0,0,62.70440251572328,249.34710980306107,TP53
HDL Assembly R-HSA-8963896,1/7,0.018750240650692064,0.04578741801753821,0,0,62.70440251572328,249.34710980306107,PRKACG
Neurofascin Interactions R-HSA-447043,1/7,0.018750240650692064,0.04578741801753821,0,0,62.70440251572328,249.34710980306107,DCX
Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,2/78,0.018849868567545856,0.045826124917544814,0,0,10.055668016194332,39.933564949004506,ERBB2;ESR1
Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,2/80,0.01976761811547072,0.047844633226382674,0,0,9.796844181459566,38.43997674508189,CDK1;NEK2
Centrosome Maturation R-HSA-380287,2/81,0.02023343481250457,0.04854249492298245,0,0,9.672346640701072,37.72620320128746,CDK1;NEK2
TP53 Regulates Metabolic Genes R-HSA-5628897,2/81,0.02023343481250457,0.04854249492298245,0,0,9.672346640701072,37.72620320128746,TP53;MTOR
Platelet Homeostasis R-HSA-418346,2/83,0.021178815458187183,0.05045728765757091,0,0,9.432573599240266,36.36024956449246,PPP2CB;PDE5A
CREB1 Phosphorylation Thru Activation Of CaMKII/CaMKK/CaMKIV Cascasde R-HSA-442729,1/8,0.021400531511072123,0.05045728765757091,0,0,53.74393530997305,206.60993448840281,CAMK2G
ROBO Receptors Bind AKAP5 R-HSA-9010642,1/8,0.021400531511072123,0.05045728765757091,0,0,53.74393530997305,206.60993448840281,PRKACG
Formyl Peptide Receptors Bind Formyl Peptides And Many Other Ligands R-HSA-444473,1/8,0.021400531511072123,0.05045728765757091,0,0,53.74393530997305,206.60993448840281,ANXA1
Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,2/87,0.02312380768284088,0.05428636395928739,0,0,8.986877828054299,33.85260319733611,CDK1;NEK2
Meiosis R-HSA-1500620,2/88,0.023621197177979197,0.0552170720357035,0,0,8.881932021466906,33.268260367425945,H3C13;H2BC3
PI5P Regulates TP53 Acetylation R-HSA-6811555,1/9,0.02404379708967068,0.0552603235632347,0,0,47.02358490566038,175.29819860584723,TP53
Activation Of PUMA And Translocation To Mitochondria R-HSA-139915,1/9,0.02404379708967068,0.0552603235632347,0,0,47.02358490566038,175.29819860584723,TP53
BH3-only Proteins Associate With And Inactivate Anti-Apoptotic BCL-2 Members R-HSA-111453,1/9,0.02404379708967068,0.0552603235632347,0,0,47.02358490566038,175.29819860584723,BAD
E2F-enabled Inhibition Of Pre-Replication Complex Formation R-HSA-113507,1/9,0.02404379708967068,0.0552603235632347,0,0,47.02358490566038,175.29819860584723,CDK1
Mitotic Anaphase R-HSA-68882,3/232,0.02477084901629668,0.05669311469420202,0,0,5.064731569483689,18.72982182518469,PPP2CB;CDK1;CENPA
Mitotic Metaphase And Anaphase R-HSA-2555396,3/233,0.025047011586177656,0.05682398668943352,0,0,5.042455242966752,18.59153629556091,PPP2CB;CDK1;CENPA
Activation Of HOX Genes During Differentiation R-HSA-5619507,2/91,0.02513967966881702,0.05682398668943352,0,0,8.58124459809853,31.60736531457828,H3C13;H2BC3
HCMV Late Events R-HSA-9610379,2/91,0.02513967966881702,0.05682398668943352,0,0,8.58124459809853,31.60736531457828,H3C13;H2BC3
Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444,2/93,0.026173666421059647,0.05861040311785264,0,0,8.391800507185122,30.571341601228703,PPP2CB;CENPA
VEGFA-VEGFR2 Pathway R-HSA-4420097,2/93,0.026173666421059647,0.05861040311785264,0,0,8.391800507185122,30.571341601228703,PRKACG;MTOR
Acetylcholine Regulates Insulin Secretion R-HSA-399997,1/10,0.026680055532623963,0.05861040311785264,0,0,41.79664570230608,151.46431378315344,MARCKS
CaMK IV-mediated Phosphorylation Of CREB R-HSA-111932,1/10,0.026680055532623963,0.05861040311785264,0,0,41.79664570230608,151.46431378315344,CAMK2G
Regulation Of FOXO Transcriptional Activity By Acetylation R-HSA-9617629,1/10,0.026680055532623963,0.05861040311785264,0,0,41.79664570230608,151.46431378315344,FOXO3
Condensation Of Prometaphase Chromosomes R-HSA-2514853,1/10,0.026680055532623963,0.05861040311785264,0,0,41.79664570230608,151.46431378315344,CDK1
Constitutive Signaling By Overexpressed ERBB2 R-HSA-9634285,1/10,0.026680055532623963,0.05861040311785264,0,0,41.79664570230608,151.46431378315344,ERBB2
Transcriptional Regulation By RUNX3 R-HSA-8878159,2/95,0.027224741521093776,0.05956773444815319,0,0,8.210504549214226,29.58761315521645,FOXO3;TP53
HCMV Early Events R-HSA-9609690,2/96,0.027756622441222227,0.06048953177429704,0,0,8.122749590834697,29.11421557002708,H3C13;H2BC3
Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,2/97,0.028292697945384224,0.06117037856175957,0,0,8.036842105263158,28.652559934038813,CDK1;NEK2
EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025,2/97,0.028292697945384224,0.06117037856175957,0,0,8.036842105263158,28.652559934038813,PPP2CB;CENPA
Uptake And Function Of Anthrax Toxins R-HSA-5210891,1/11,0.02930932497110778,0.06277109253565187,0,0,37.61509433962264,132.7756240232595,MAP2K1
MET Activates RAP1 And RAC1 R-HSA-8875555,1/11,0.02930932497110778,0.06277109253565187,0,0,37.61509433962264,132.7756240232595,RAP1B
Cellular Response To Heat Stress R-HSA-3371556,2/99,0.02937733032747144,0.06277109253565187,0,0,7.870340999206978,27.76287956322896,CAMK2G;MTOR
Signaling By VEGF R-HSA-194138,2/102,0.03103510116204576,0.06605525422427638,0,0,7.633076923076923,26.50690091600009,PRKACG;MTOR
Presynaptic Depolarization And Calcium Channel Opening R-HSA-112308,1/12,0.03193162350337226,0.06641292036632937,0,0,34.19382504288165,117.768950701619,CACNA2D1
CREB1 Phosphorylation Thru Activation Of Adenylate Cyclase R-HSA-442720,1/12,0.03193162350337226,0.06641292036632937,0,0,34.19382504288165,117.768950701619,PRKACG
Regulation Of Localization Of FOXO Transcription Factors R-HSA-9614399,1/12,0.03193162350337226,0.06641292036632937,0,0,34.19382504288165,117.768950701619,FOXO3
Frs2-mediated Activation R-HSA-170968,1/12,0.03193162350337226,0.06641292036632937,0,0,34.19382504288165,117.768950701619,MAP2K1
TP53 Regulates Transcription Of Caspase Activators And Caspases R-HSA-6803207,1/12,0.03193162350337226,0.06641292036632937,0,0,34.19382504288165,117.768950701619,TP53
TP53 Regulates Transcription Of Death Receptors And Ligands R-HSA-6803211,1/12,0.03193162350337226,0.06641292036632937,0,0,34.19382504288165,117.768950701619,TP53
HATs Acetylate Histones R-HSA-3214847,2/106,0.03330194056047259,0.06900061169158524,0,0,7.33801775147929,24.964960840949882,H3C13;H2BC3
Gene Silencing By RNA R-HSA-211000,2/108,0.034459117430595106,0.07024978497325196,0,0,7.198838896952105,24.24555737554133,H3C13;H2BC3
Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803,1/13,0.03454696920988076,0.07024978497325196,0,0,31.342767295597483,105.4820602978719,ERBB2
ERBB2 Activates PTK6 Signaling R-HSA-8847993,1/13,0.03454696920988076,0.07024978497325196,0,0,31.342767295597483,105.4820602978719,ERBB2
ERKs Are Inactivated R-HSA-202670,1/13,0.03454696920988076,0.07024978497325196,0,0,31.342767295597483,105.4820602978719,PPP2CB
Glycogen Synthesis R-HSA-3322077,1/13,0.03454696920988076,0.07024978497325196,0,0,31.342767295597483,105.4820602978719,GYS2
GPCR Ligand Binding R-HSA-500792,4/458,0.03494991722355799,0.0708059434121712,0,0,3.434713656387665,11.519477228511189,CHRM1;ANXA1;CHRM4;CHRM5
Assembly Of Pre-Replicative Complex R-HSA-68867,2/110,0.035631869982316926,0.0716567385306153,0,0,7.064814814814815,23.55772968201733,H3C13;H2BC3
Mitotic Spindle Checkpoint R-HSA-69618,2/110,0.035631869982316926,0.0716567385306153,0,0,7.064814814814815,23.55772968201733,PPP2CB;CENPA
AKT Phosphorylates Targets In Cytosol R-HSA-198323,1/14,0.03715538012271022,0.07258568902543747,0,0,28.93033381712627,95.25736807729456,BAD
APC Truncation Mutants Have Impaired AXIN Binding R-HSA-5467337,1/14,0.03715538012271022,0.07258568902543747,0,0,28.93033381712627,95.25736807729456,PPP2CB
Prolonged ERK Activation Events R-HSA-169893,1/14,0.03715538012271022,0.07258568902543747,0,0,28.93033381712627,95.25736807729456,MAP2K1
Regulation Of TP53 Activity Thru Association With Co-factors R-HSA-6804759,1/14,0.03715538012271022,0.07258568902543747,0,0,28.93033381712627,95.25736807729456,TP53
Creation Of C4 And C2 Activators R-HSA-166786,1/14,0.03715538012271022,0.07258568902543747,0,0,28.93033381712627,95.25736807729456,C1R
TP53 Regulates Transcription Of Genes Involved In G1 Cell Cycle Arrest R-HSA-6804116,1/14,0.03715538012271022,0.07258568902543747,0,0,28.93033381712627,95.25736807729456,TP53
TP53 Regulates Transcription Of Additional Cell Death Genes With Uncertain Roles In P53-Dependent Apoptosis R-HSA-6803205,1/14,0.03715538012271022,0.07258568902543747,0,0,28.93033381712627,95.25736807729456,TP53
Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658,1/14,0.03715538012271022,0.07258568902543747,0,0,28.93033381712627,95.25736807729456,CDK1
Reproduction R-HSA-1474165,2/113,0.03741977747531487,0.0728420579323745,0,0,6.872834372834373,22.58108155659642,H3C13;H2BC3
Interleukin-1 Signaling R-HSA-9020702,2/114,0.03802332442060594,0.07375446261727464,0,0,6.811126373626373,22.269355743844745,MAP2K1;TP53
Activation Of BAD And Translocation To Mitochondria R-HSA-111447,1/15,0.03975687424498529,0.07498969038623088,0,0,26.862533692722373,86.63093286520242,BAD
CTNNB1 S33 Mutants Not Phosphorylated R-HSA-5358747,1/15,0.03975687424498529,0.07498969038623088,0,0,26.862533692722373,86.63093286520242,PPP2CB
Depolymerisation Of Nuclear Lamina R-HSA-4419969,1/15,0.03975687424498529,0.07498969038623088,0,0,26.862533692722373,86.63093286520242,CDK1
Signaling By ERBB2 ECD Mutants R-HSA-9665348,1/15,0.03975687424498529,0.07498969038623088,0,0,26.862533692722373,86.63093286520242,ERBB2
ERBB2 Regulates Cell Motility R-HSA-6785631,1/15,0.03975687424498529,0.07498969038623088,0,0,26.862533692722373,86.63093286520242,ERBB2
GRB2 Events In ERBB2 Signaling R-HSA-1963640,1/15,0.03975687424498529,0.07498969038623088,0,0,26.862533692722373,86.63093286520242,ERBB2
Glycogen Storage Diseases R-HSA-3229121,1/15,0.03975687424498529,0.07498969038623088,0,0,26.862533692722373,86.63093286520242,GYS2
cGMP Effects R-HSA-418457,1/15,0.03975687424498529,0.07498969038623088,0,0,26.862533692722373,86.63093286520242,PDE5A
Chromosome Maintenance R-HSA-73886,2/118,0.04047476414438527,0.07608142950851801,0,0,6.574933687002653,21.086316017715763,H2BC3;CENPA
RHO GTPases Activate Formins R-HSA-5663220,2/119,0.04109681871092074,0.07698616381806042,0,0,6.518408941485864,20.805617778303198,PPP2CB;CENPA
PI3K Events In ERBB2 Signaling R-HSA-1963642,1/16,0.04235146953793646,0.07722144335598306,0,0,25.07044025157233,79.26651858378708,ERBB2
PKA Activation In Glucagon Signaling R-HSA-164378,1/16,0.04235146953793646,0.07722144335598306,0,0,25.07044025157233,79.26651858378708,PRKACG
Plasma Lipoprotein Assembly R-HSA-8963898,1/16,0.04235146953793646,0.07722144335598306,0,0,25.07044025157233,79.26651858378708,PRKACG
Cell-extracellular Matrix Interactions R-HSA-446353,1/16,0.04235146953793646,0.07722144335598306,0,0,25.07044025157233,79.26651858378708,VASP
FOXO-mediated Transcription Of Cell Death Genes R-HSA-9614657,1/16,0.04235146953793646,0.07722144335598306,0,0,25.07044025157233,79.26651858378708,FOXO3
Spry Regulation Of FGF Signaling R-HSA-1295596,1/16,0.04235146953793646,0.07722144335598306,0,0,25.07044025157233,79.26651858378708,PPP2CB
MAP3K8 (TPL2)-dependent MAPK1/3 Activation R-HSA-5684264,1/16,0.04235146953793646,0.07722144335598306,0,0,25.07044025157233,79.26651858378708,MAP2K1
HCMV Infection R-HSA-9609646,2/121,0.04235179708737645,0.07722144335598306,0,0,6.408209437621203,20.261120461118168,H3C13;H2BC3
Infectious Disease R-HSA-5663205,6/961,0.0441084313081131,0.07996625157504135,0,0,2.4857329842931937,7.758231977215321,RB1;MAP2K1;CDK7;H3C13;PRKACG;H2BC3
Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787,1/17,0.04493918392504326,0.07996625157504135,0,0,23.50235849056604,72.91477862029602,RB1
PKA Activation R-HSA-163615,1/17,0.04493918392504326,0.07996625157504135,0,0,23.50235849056604,72.91477862029602,PRKACG
Platelet Sensitization By LDL R-HSA-432142,1/17,0.04493918392504326,0.07996625157504135,0,0,23.50235849056604,72.91477862029602,PPP2CB
Beta-catenin Phosphorylation Cascade R-HSA-196299,1/17,0.04493918392504326,0.07996625157504135,0,0,23.50235849056604,72.91477862029602,PPP2CB
Gastrin-CREB Signaling Pathway Via PKC And MAPK R-HSA-881907,1/17,0.04493918392504326,0.07996625157504135,0,0,23.50235849056604,72.91477862029602,RPS6KA1
MyD88 Deficiency (TLR2/4) R-HSA-5602498,1/17,0.04493918392504326,0.07996625157504135,0,0,23.50235849056604,72.91477862029602,FGA
Signaling By WNT R-HSA-195721,3/294,0.045026701069675934,0.07996625157504135,0,0,3.973115019203558,12.318641559876056,PPP2CB;H3C13;H2BC3
DNA Replication Pre-Initiation R-HSA-69002,2/127,0.04620201817185455,0.08178803864079107,0,0,6.098769230769231,18.752079685407438,H3C13;H2BC3
Regulation Of NF-kappa B Signaling R-HSA-9758274,1/18,0.04752003528742647,0.08331236955840474,0,0,22.11875693673696,67.38709029166962,TP53
Regulation Of TLR By Endogenous Ligand R-HSA-5686938,1/18,0.04752003528742647,0.08331236955840474,0,0,22.11875693673696,67.38709029166962,FGA
IRAK4 Deficiency (TLR2/4) R-HSA-5603041,1/18,0.04752003528742647,0.08331236955840474,0,0,22.11875693673696,67.38709029166962,FGA
PKA-mediated Phosphorylation Of CREB R-HSA-111931,1/19,0.05009404144634451,0.08643987593422853,0,0,20.88888888888889,62.53826707779693,PRKACG
